participantNo,inputType,trialNo,inputTime,prepTime,msg,orgMsg,msgLen,wpm,incorrect_fixed,fixes,taskType,setNum,totalTime,entryTime,corrTime,acCount,inf,correct,uncorrected_error_rate,corrected_error_rate,bandwidth
13,Speech,2,5774,1925,The siblings spent all their money on a giant teddy bear,"The siblings spent all their money on a giant teddy bear
",56,114.305507447177,51,1,Transcription,C1,9097,7172,654,0,0,56,0.0,0.8947368421052632,0.5185185185185185
13,Speech,3,17841,1953,The mom is taking her baby to swing but you have to pay to play,"The mom is taking her baby to a swing but you have to pay to play
",63,41.701698335295106,3,1,Transcription,C2,23032,21079,6544,0,2,61,0.03125,0.046875,0.9104477611940298
13,Speech,4,6169,1790,The girl is confused when she saw a dog and a crying boy,"The girl was confused when she saw a dog and a crying boy
",56,106.98654563138274,0,0,Transcription,C1,8959,7169,0,0,2,55,0.03508771929824561,0.0,0.9649122807017544
13,Speech,5,18791,918,A group of friends won a teddy bear any amusement park,"A group of friends won a teddy bear in an amusement park
",54,33.84599010164441,61,8,Transcription,C1,20700,19782,1595,0,4,52,0.0625,0.953125,0.416
13,Speech,6,20204,1572,The teacher and her little daughter's entered the airplane,"The teacher and her little daughters entered the airplane
",58,33.85468224114037,61,11,Transcription,C1,22482,20910,12107,0,1,56,0.014705882352941176,0.8970588235294118,0.43410852713178294
13,Speech,7,5001,742,The boy prepared a present for his family,"The boy prepared a present for his family
",41,95.98080383923215,0,0,Transcription,C2,7218,6476,0,0,0,41,0.0,0.0,1.0
13,Speech,8,5204,1572,The baby loves being in the house when the sun is shining,"The baby loves being in the house when the sun is shining
",57,129.1314373558801,0,0,Transcription,C1,8615,7043,0,0,0,57,0.0,0.0,1.0
13,Speech,9,3311,1626,The boy is playing with a toy ship with his cat,"The boy is playing with a toy ship with his cat
",47,166.71700392630626,0,0,Transcription,C2,5701,4076,0,0,0,47,0.0,0.0,1.0
13,Speech,10,7296,1475,The baby is at home during daytime,"The baby is at home during daytime
",34,54.27631578947368,6,6,Transcription,C2,9688,8213,2373,0,0,34,0.0,0.15,0.7391304347826086
13,Speech,11,8981,1107,The teenagers went to Bruce's house to drink a cup of tea,"The teenagers went to Bruce's house to drink a cup of tea
",57,74.82462977396726,63,7,Transcription,C1,11628,10521,2134,0,0,57,0.0,0.984375,0.44881889763779526
13,Speech,12,9587,1233,Friends are coming over to our house for coffee,"Friends are coming over to our house for coffee
",47,57.577970167935746,2,2,Transcription,C2,11030,9797,2562,0,0,47,0.0,0.04081632653061224,0.9215686274509803
13,Speech,13,4388,1222,The lady has a broccoli and hot dogs for dinner,"The lady has a broccoli and hotdogs for dinner
",47,125.79762989972653,0,0,Transcription,C2,6632,5410,0,0,1,45,0.021739130434782608,0.0,0.9782608695652174
13,Speech,14,3042,8803,The dog hypnotizes a girl into thinking the boy is sad,"The dog hypnotizes the girl into thinking the boy is sad
",54,209.07297830374756,0,0,Transcription,C1,13055,4252,0,0,3,53,0.05357142857142857,0.0,0.9464285714285714
13,Speech,15,8687,1375,The child cried because a man told him Santa wasn't real,"The child cried because a man told him Santa wasn't real
",56,75.97559571773915,6,6,Transcription,C1,11030,9655,1807,0,0,56,0.0,0.0967741935483871,0.8235294117647058
13,Speech,16,4262,3106,The baby is crying because the dog is running towards him and a girl is wondering why,"A boy is crying because a dog is running towards him and a girl is wondering why
",85,236.50868137024878,84,1,Transcription,C2,7764,4658,857,0,8,77,0.09302325581395349,0.9767441860465116,0.45294117647058824
13,Speech,17,13820,3033,The teenagers gave a gift to their little brother Bobby,"The teenagers gave a gift to their little brother Bobby
",55,46.888567293777136,13,10,Transcription,C1,19423,16390,5233,0,0,55,0.0,0.2,0.7051282051282052
13,Speech,18,3453,3455,A boy is crying because he saw a man dressed up as Santa Claus,"A boy is crying because he saw a man dressed up as Santa Claus
",62,211.98957428323197,0,0,Transcription,C2,8696,5241,0,0,0,62,0.0,0.0,1.0
13,Speech,19,3875,3105,Sally puts broccoli on her hot dog she loves vegetables,"Sally puts broccoli on her hotdog, she loves vegetables
",55,167.22580645161293,43,1,Transcription,C1,8394,5289,1379,0,2,53,0.03571428571428571,0.7678571428571429,0.5353535353535354
13,Speech,20,1677,2960,This guy loves soccer,"This guy loves soccer
",21,143.11270125223615,0,0,Transcription,C2,5517,2557,0,0,0,21,0.0,0.0,1.0
13,Keyboard,1,9341,1095,Dinner is ready when the soccer game is over ,"Dinner is ready when the soccer game is over
",45,56.52499732362703,0,0,Transcription,D2,11820,10725,0,0,0,44,0.0,0.0,1.0
13,Keyboard,2,5872,4721,Granny loves Teddy ,"Granny loves Teddy
",19,36.78474114441417,0,0,Transcription,D2,11052,6331,0,0,0,18,0.0,0.0,1.0
13,Keyboard,3,33356,1042,"""Here is the bike you asked for 25 years ago"" Santa told me, now an adult ","""Here is the bike you asked for 25 years ago"" Santa told me, now an adult
",74,26.262141743614343,3,3,Transcription,D2,34848,33806,989,0,0,73,0.0,0.039473684210526314,0.9240506329113924
13,Keyboard,4,10922,970,The doctor on the airplane gave the little boy a lolly pop ,"The doctor on the airplane gave the little boy a lolly pop
",59,63.7245925654642,0,0,Transcription,D1,12547,11577,0,0,0,58,0.0,0.0,1.0
13,Keyboard,5,16150,1047,A teddy bear cost too much money for the teenagers to buy ,"A teddy bear cost too much money for the teenagers to buy
",58,42.352941176470594,11,3,Transcription,D1,19578,18531,4576,1,0,57,0.0,0.18333333333333332,0.8028169014084507
13,Keyboard,6,9706,1068,The baby stays in the house so that he's not sunburned ,"The baby stays in the house so that he's not sunburned
",55,66.76282711724707,0,0,Transcription,D1,11479,10411,0,1,0,54,0.0,0.0,1.0
13,Keyboard,7,16535,999,Tell me went on a sail cruise and met a little kitty cat ,"Tell me went on a sail cruise and met a little kitty cat
",57,40.641064408829756,8,4,Transcription,D1,18228,17229,2222,1,0,56,0.0,0.13333333333333333,0.8235294117647058
13,Keyboard,8,10284,1208,The mother could not afford to take her baby to the park ,"The mother could not afford to take her baby to the park
",57,65.34422403733956,0,0,Transcription,D1,12170,10962,0,0,0,56,0.0,0.0,1.0
13,Keyboard,9,15222,899,Joe saw someone using a Santa Claus costume while biking ,"Joe saw someone using a Santa Claus costume while biking
",57,44.14662987780844,3,3,Transcription,D1,16702,15803,962,0,0,56,0.0,0.05084745762711865,0.9032258064516129
13,Keyboard,10,11055,980,The man was torn between his love and his love for soccer ,"The man was torn between his love and his love for soccer
",58,61.87245590230666,0,0,Transcription,D1,13312,12332,0,1,0,57,0.0,0.0,1.0
13,Keyboard,11,24564,956,An apple a day keeps the doctor away: but not the green ones ,"An apple a day keeps the doctor away: but not the green ones
",61,29.311187103077675,14,10,Transcription,D2,26361,25405,4551,1,0,60,0.0,0.2,0.7142857142857143
13,Keyboard,12,9189,1673,It's a sunny day to take the baby out of the house ,"It's a sunny day to take the baby out of the house
",51,65.29546196539341,0,0,Transcription,D2,11510,9837,0,1,0,50,0.0,0.0,1.0
13,Keyboard,13,13170,1018,The woman thinks that hot dogs taste better than broccoli ,"The woman thinks that hot dogs taste better than broccoli
",58,51.93621867881549,0,0,Transcription,D1,14687,13669,0,0,0,57,0.0,0.0,1.0
13,Keyboard,14,8426,1433,Friends are coming over to our house for tea ,"Friends are coming over to our house for tea
",45,62.663185378590086,0,0,Transcription,D2,10639,9206,0,0,0,44,0.0,0.0,1.0
13,Keyboard,15,10198,973,The woman found money on the ground next to the swing set ,"The woman found money on the ground next to the swing set
",58,67.07197489703864,1,1,Transcription,D1,11740,10768,613,1,0,57,0.0,0.017241379310344827,0.9661016949152542
13,Keyboard,16,39279,727,"""You can't become a Ninja Turtle if you can't survive the frying pan"", says Toshi the Master Chief ","""You can't become a Ninja Turtle if you can't survive the frying pan"", says Toshi the Master Chief
",99,29.939662415030927,9,9,Transcription,D2,43355,42628,2255,2,0,98,0.0,0.08411214953271028,0.8448275862068966
13,Keyboard,17,11863,1194,The person makes a soccer ball shaped cake in the house ,"The person makes a soccer ball shaped cake in the house
",56,55.63516816994016,3,3,Transcription,D1,13724,12530,1173,0,0,55,0.0,0.05172413793103448,0.9016393442622951
13,Keyboard,18,16731,1129,"Mom doesn't want her new baby to use the public swing, so she's buying her own ","Mom doesn't want her new baby to use the public swing, so she's buying her own
",79,55.94405594405594,0,0,Transcription,D2,18407,17278,0,2,0,78,0.0,0.0,1.0
13,Keyboard,19,14948,1122,The flight attendant welcomes mom and her baby boarding the plane ,"The flight attendant welcomes mom and her baby boarding the plane
",66,52.18089376505218,5,5,Transcription,D2,16910,15788,2782,0,0,65,0.0,0.07142857142857142,0.8666666666666667
13,Keyboard,20,16179,1601,"Soccer is the only love of a man. Football, if you like ","Soccer is the only love of a man. Football, if you like
",56,40.793621361023554,3,3,Transcription,D2,18357,16756,642,0,0,55,0.0,0.05172413793103448,0.9016393442622951
8,Keyboard,1,7924,1413,The girl was confused when she saw a dog and a crying boy,"The girl was confused when she saw a dog and a crying boy
",57,84.80565371024736,0,0,Transcription,C1,9736,8324,0,0,0,57,0.0,0.0,1.0
8,Keyboard,2,9027,900,The teacher and her little daughters entered the airplane ,"The teacher and her little daughters entered the airplane
",58,75.7726819541376,0,0,Transcription,C1,10256,9356,0,0,0,57,0.0,0.0,1.0
8,Keyboard,3,8519,779,The boy asked santa Claus for a bicycle for christmas,"The boy asked Santa Claus for a bicycle for Christmas
",53,73.24803380678483,0,0,Transcription,C2,9678,8899,0,0,2,51,0.03773584905660377,0.0,0.9622641509433962
8,Keyboard,4,8896,782,The girl made soup at her home while her kids played soccer ,"The girl made soup at her home while her kids played soccer
",60,79.5863309352518,0,0,Transcription,C2,9982,9200,0,0,0,59,0.0,0.0,1.0
8,Keyboard,5,22013,832,The boys toy sailboat was knocked over by the cat,"The boy's toy sailboat was knocked over by the cat
",49,26.166356244037612,14,14,Transcription,C2,23451,22619,2886,0,1,48,0.015873015873015872,0.2222222222222222,0.6233766233766234
8,Keyboard,6,7130,712,The doctor went home and ate an apple after worm,"The doctor went home and ate an apple after work
",48,79.10238429172512,0,0,Transcription,C2,8322,7610,0,0,1,47,0.020833333333333332,0.0,0.9791666666666666
8,Keyboard,7,8499,821,The teenagers gave a gift to their little brother Bobby ,"The teenagers gave a gift to their little brother Bobby
",56,77.65619484645252,0,0,Transcription,C1,9975,9154,0,0,0,55,0.0,0.0,1.0
8,Keyboard,8,10673,751,The lady ate a hot dog instead of nasty broccoli ,"The lady ate a hot dog instead of nasty broccoli
",49,53.96795652581281,3,3,Transcription,C2,12048,11297,930,0,0,48,0.0,0.058823529411764705,0.8888888888888888
8,Keyboard,9,9493,808,The siblings spent all their money on a giant teddy bear,"The siblings spent all their money on a giant teddy bear
",56,69.52491309385863,1,1,Transcription,C1,10863,10055,383,0,0,56,0.0,0.017543859649122806,0.9655172413793104
8,Keyboard,10,10450,734,The teenagers went to Bruce's house to drink a cup of tea ,"The teenagers went to Bruce's house to drink a cup of tea
",58,65.45454545454547,0,0,Transcription,C1,11583,10849,0,1,0,57,0.0,0.0,1.0
8,Keyboard,11,17389,726,The girl and her little brother said goodbye to their mom to go on an airplane and visit their dad ,"The girl and her little brother said goodbye to their mom to go on an airplane and visit their dad
",99,67.62896083731094,6,6,Transcription,C2,18933,18208,1090,0,0,98,0.0,0.057692307692307696,0.8909090909090909
8,Keyboard,12,5505,846,The baby stole the phone from his dad,"The baby stole the phone from his dad
",37,78.4741144414169,1,1,Transcription,C2,6895,6049,271,0,0,37,0.0,0.02631578947368421,0.9487179487179487
8,Keyboard,13,12093,704,The dog hypnotizes the girl into thinking the boy is sad,"The dog hypnotizes the girl into thinking the boy is sad
",56,54.57702803274622,3,3,Transcription,C1,13309,12605,1241,0,0,56,0.0,0.05084745762711865,0.9032258064516129
8,Keyboard,14,10207,769,The three friends went to the girl's house for coffee,"The three friends went to the girl's house for coffee
",53,61.13451552855883,16,7,Transcription,C2,11397,10629,1068,2,0,53,0.0,0.26666666666666666,0.6973684210526315
8,Keyboard,15,8869,902,The baby loves being in the house when the sun is shining ,"The baby loves being in the house when the sun is shining
",58,77.12256173187508,0,0,Transcription,C1,10271,9370,0,0,0,57,0.0,0.0,1.0
8,Keyboard,16,5940,841,The boy made fried turtle for dinner ,"The boy made fried turtle for dinner
",37,72.72727272727273,1,1,Transcription,C2,7138,6298,326,0,0,36,0.0,0.02702702702702703,0.9473684210526315
8,Keyboard,17,5675,831,The grandma loves her stuffed bear ,"The grandma loves her stuffed bear
",35,71.89427312775331,0,0,Transcription,C2,6959,6129,0,0,0,34,0.0,0.0,1.0
8,Keyboard,18,10185,803,The child cried because a man told him santa wasn't real ,"The child cried because a man told him Santa wasn't real
",57,65.97938144329898,0,0,Transcription,C1,11275,10472,0,1,1,55,0.017857142857142856,0.0,0.9821428571428571
8,Keyboard,19,12216,991,"Sally puts broccoli on her hotdog, she loves vegetables","Sally puts broccoli on her hotdog, she loves vegetables
",55,53.04518664047153,1,1,Transcription,C1,13689,12698,293,0,0,55,0.0,0.017857142857142856,0.9649122807017544
8,Keyboard,20,10318,704,A group of friends won a teddy bear in an amusement park ,"A group of friends won a teddy bear in an amusement park
",57,65.12890094979649,0,0,Transcription,C1,11385,10681,0,0,0,56,0.0,0.0,1.0
8,Speech,1,1900,2810,The three friends gave a gift to a little boy,"The three friends gave a gift to a little boy
",45,277.8947368421053,0,0,Transcription,D2,5615,2805,0,0,0,45,0.0,0.0,1.0
8,Speech,2,2025,2839,The three friends paid money to build a bear,"The three friends paid money to build a bear
",44,254.81481481481484,0,0,Transcription,D2,5846,3007,0,0,0,44,0.0,0.0,1.0
8,Speech,3,3223,3120,Joe saw someone using a Santa Claus costume while biking,"Joe saw someone using a Santa Claus costume while biking
",56,204.77815699658706,0,0,Transcription,D1,7171,4051,0,0,0,56,0.0,0.0,1.0
8,Speech,4,3054,2852,The woman found money on the ground next to the swing set,"The woman found money on the ground next to the swing set
",57,220.03929273084478,0,0,Transcription,D1,6768,3916,0,0,0,57,0.0,0.0,1.0
8,Speech,5,3637,2520,The doctor on the airplane did the little boy a lollipop,"The doctor on the airplane gave the little boy a lolly pop
",56,181.46824305746497,54,1,Transcription,D1,6906,4386,823,0,6,52,0.1016949152542373,0.9152542372881356,0.46017699115044247
8,Speech,6,8373,2607,The man Cooked food on a frying pan for his turtle,"The man cooked food on a frying pan for his turtle
",50,70.22572554639915,1,1,Transcription,D2,11940,9333,4794,0,1,49,0.0196078431372549,0.0196078431372549,0.9423076923076923
